trunk_subtopic_id,trunk_subtopic_label,is_representative,trunk_id,node_id,sap_rank,title,year,journal,source_title,has_article_metadata,token_count,citations_received,log_citations_received,citation_size_score,compressed_size_score,size,publication_year,years_since_publication,citation_velocity,log_citation_velocity,citation_velocity_score,color,color_r,color_g,color_b
trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,False,trunk_06,"HILLS GE, 2008, J SMALL BUS MANAGE",70086588638,THE EVOLUTION AND DEVELOPMENT OF ENTREPRENEURIAL MARKETING,2008.0,JOURNAL OF SMALL BUSINESS MANAGEMENT,J SMALL BUS MANAGE,True,51,82.0,4.418840607796598,0.9845419462710594,0.9922408710948463,24.85257655080208,2008.0,19.0,4.315789473684211,1.670681537674819,0.5987781668156545,#77553E,119,85,62
trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,False,trunk_08,"MILES M, 2015, J STRATEG MARK",61695173685,EXPLORING ENTREPRENEURIAL MARKETING,2015.0,JOURNAL OF STRATEGIC MARKETING,J STRATEG MARK,True,63,80.0,4.394449154672439,0.978096325019541,0.9889875252092621,24.79076297897598,2015.0,12.0,6.666666666666667,2.03688192726104,0.7573268889789372,#633E27,99,62,39
trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,False,trunk_16,"MORT GS, 2012, EUR J MARKETING",23703959170,ADVANCING ENTREPRENEURIAL MARKETING EVIDENCE FROM BORN GLOBAL FIRMS,2012.0,EUROPEAN JOURNAL OF MARKETING,EUR J MARKETING,True,152,36.0,3.6109179126442243,0.7710424197381285,0.8780902116173078,22.68371402072885,2012.0,15.0,2.4,1.2237754316221157,0.4052874058645616,#90725B,144,114,91
trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,True,trunk_02,"ALQAHTANI N, 2020, J BUS RES",107215740249,ENTREPRENEURIAL MARKETING AND FIRM PERFORMANCE: SYNTHESIS AND CONCEPTUAL DEVELOPMENT,2020.0,JOURNAL OF BUSINESS RESEARCH,J BUS RES,True,66,87.0,4.477336814478207,1.0,1.0,25.0,2020.0,7.0,12.428571428571429,2.597384633214691,1.0,#441A03,68,26,3
trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,False,trunk_03,"WHALEN P, 2016, J STRATEG MARK",80989887376,ANATOMY OF COMPETITIVE ADVANTAGE: TOWARDS A CONTINGENCY THEORY OF ENTREPRENEURIAL MARKETING,2016.0,JOURNAL OF STRATEGIC MARKETING,J STRATEG MARK,True,88,81.0,4.406719247264253,0.9813387874167305,0.9906254526392558,24.82188360014586,2016.0,11.0,7.363636363636363,2.12389330425067,0.7949990024656579,#5E3821,94,56,33
trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,False,trunk_10,"SADIKU-DUSHI N, 2019, J BUS RES",39387207530,ENTREPRENEURIAL MARKETING DIMENSIONS AND SMES PERFORMANCE,2019.0,JOURNAL OF BUSINESS RESEARCH,J BUS RES,True,70,84.0,4.442651256490317,0.9908340856713421,0.9954064926809258,24.91272336093759,2019.0,8.0,10.5,2.4423470353692043,0.9328755137223051,#4D240D,77,36,13
trunk_subtopic_4,orientation; comparative; firms; growth; technology,True,trunk_13,"JONES R, 2013, SERV IND J",25635713579,ENTREPRENEURIAL MARKETING: A COMPARATIVE STUDY,2013.0,SERVICE INDUSTRIES JOURNAL,SERV IND J,True,94,20.0,3.044522437723423,0.6213682411916536,0.7882691426103483,20.977113709596615,2013.0,14.0,1.4285714285714286,0.8873031950009028,0.259609671277787,#A38871,163,136,113
trunk_subtopic_5,start; making; decision; ups; causal,True,trunk_15,"BREIT LA, 2025, J RES MARK ENTREP",24955582123,NAVIGATING START-UPS: A QUALITATIVE EXPLORATION OF CAUSAL AND EFFECTUAL DECISION-MAKING IN ENTREPRENEURIAL MARKETING,2025.0,JOURNAL OF RESEARCH IN MARKETING AND ENTREPRENEURSHIP,J RES MARK ENTREP,True,156,1.0,0.6931471805599453,0.0,0.0,6.0,2025.0,2.0,0.5,0.4054651081081644,0.05099489330672906,#BDA68F,189,166,143
trunk_subtopic_6,orientation; coopetition; owner; business; managers,True,trunk_17,"CRICK JM, 2021, INT J ENTREP BEHAV R",23447579745,THE IMPACT OF THE INTERACTION BETWEEN AN ENTREPRENEURIAL MARKETING ORIENTATION AND COOPETITION ON BUSINESS PERFORMANCE,2021.0,INTERNATIONAL JOURNAL OF ENTREPRENEURIAL BEHAVIOR & RESEARCH,INT J ENTREP BEHAV R,True,290,13.0,2.6390573296152584,0.5142210981219935,0.7170921127177411,19.62475014163708,2021.0,6.0,2.1666666666666665,1.1526795099383853,0.3745059871262774,#947760,148,119,96
trunk_subtopic_7,practice; investigation; social; observations; common,True,trunk_18,"GROSS N, 2014, J RES MARK ENTREP",23349009060,BEYOND RHETORIC: RE-THINKING ENTREPRENEURIAL MARKETING FROM A PRACTICE PERSPECTIVE,2014.0,JOURNAL OF RESEARCH IN MARKETING AND ENTREPRENEURSHIP,J RES MARK ENTREP,True,126,12.0,2.5649493574615367,0.49463752030932767,0.7033047136976459,19.362789560255273,2014.0,13.0,0.9230769230769231,0.653926467406664,0.15856777455964297,#B09780,176,151,128
